,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-2022,3.67,"2,24,88,758",1.26,"1,54,57,897",0.66,"7,59,097",0.36,"60,39,868",0.23,"86,58,933",2.33,"65,77,286",0.08,"4,53,575",206.46,"1,22,91,749",205.30,"1,06,91,727",1.16,"16,00,022",84557.58,"45,27,540",0.51,29,1065.62,"9,460",-,-,4634.80,"4,54,679",1373.88,"1,41,901",4388.30,"27,30,878",73094.47,"11,90,593",1.79,19,1316.60,"1,10,181",14.52,475,-,-,1164.17,"1,09,479",137.91,227,4956.02,"1,70,388",2347.73,"1,14,794",1275.99,"43,456",1071.74,"71,338",2608.28,"55,594",1779.46,"37,238",828.82,"18,355",6075.20,"22,808",4730.07,"17,342",1345.14,"5,466",77.72,"1,039",1267.42,"4,428",592.55,"5,85,389",592.55,"5,85,389",0.00,0,97497.95,"54,16,306",97704.41,"1,77,08,056",97111.86,"1,71,22,666",70188.36,"18,74,436",5342.59,"3,55,045",64845.77,"15,19,391",3486.07,"77,86,127",870.33,"46,06,598",2615.74,"31,79,529",5608.38,"2,65,636",7.59,367,5568.42,"2,64,180",32.36,"1,089",2.29,22,2.26,22,0.02,0,944.92,"25,541",944.92,"25,541",10283.35,0,806.06,0,9477.29,0,16098.32,0,13269.83,0,2828.48,0,2.55,0,2.20,0,0.36,0,13.34,0,73.52,0,48.25,0,2302.87,0
Oct-2022,3.06,"2,08,87,702",1.07,"1,38,63,316",0.54,"6,72,816",0.31,"52,77,168",0.22,"79,13,333",1.90,"65,14,292",0.08,"5,10,094",190.34,"1,15,51,277",189.18,"1,00,15,711",1.15,"15,35,565",85748.55,"45,57,107",0.56,31,1843.72,"25,462",-,-,4824.59,"4,66,082",1454.99,"1,27,118",4570.48,"27,26,827",73054.21,"12,11,588",1.26,15,1297.79,"1,06,956",19.99,604,-,-,1139.92,"1,06,131",137.88,221,5516.40,"1,95,998",2554.02,"1,29,048",1400.51,"51,183",1153.51,"77,865",2962.38,"66,950",2045.27,"46,016",917.10,"20,934",6167.35,"24,296",4877.04,"18,450",1290.31,"5,846",83.89,"1,169",1206.42,"4,677",561.89,"5,49,637",561.89,"5,49,637",0.00,0,99291.97,"54,33,995",99482.31,"1,69,85,272",98920.42,"1,64,35,635",70328.74,"18,76,993",5473.11,"3,51,669",64855.62,"15,25,324",3619.15,"71,72,840",873.32,"41,26,602",2745.82,"30,46,239",6124.46,"2,92,144",7.67,375,6078.30,"2,90,557",38.48,"1,212",2.14,21,2.11,21,0.03,0,1156.16,"30,463",1156.16,"30,463",10235.99,0,793.68,0,9442.32,0,15985.59,0,13195.92,0,2789.67,0,2.55,0,2.20,0,0.35,0,12.91,0,72.11,0,47.19,0,2253.23,0
Sep-2022,3.97,"2,43,21,858",1.51,"1,60,60,463",0.86,"10,27,326",0.36,"60,14,630",0.30,"90,18,508",2.34,"74,99,481",0.11,"7,61,914",198.30,"1,37,89,637",197.10,"1,20,94,321",1.20,"16,95,316",79564.56,"46,21,357",0.55,32,1170.40,"12,805",-,-,4622.31,"4,54,451",1630.85,"1,14,718",4332.45,"29,22,913",67808.00,"11,16,438",1.47,17,1257.34,"1,06,118",16.35,516,-,-,1114.09,"1,05,390",126.90,211,5352.43,"1,83,298",2453.06,"1,22,094",1311.63,"44,969",1141.43,"77,125",2899.38,"61,204",1887.58,"38,093",1011.80,"23,111",6048.61,"24,090",4706.99,"17,915",1341.62,"6,175",79.41,"1,172",1262.21,"5,004",603.84,"5,90,573",603.84,"5,90,573",0.00,0,92826.78,"55,25,435",93025.08,"1,93,15,072",92421.24,"1,87,24,499",65660.55,"17,91,834",5133.31,"3,48,494",60527.24,"14,43,340",3576.41,"84,23,481",918.60,"49,85,305",2657.81,"34,38,176",5725.73,"2,65,243",7.22,351,5684.15,"2,63,765",34.36,"1,127",2.71,34,2.67,34,0.04,0,1004.99,"26,097",1004.99,"26,097",10162.40,0,777.02,0,9385.38,0,15860.18,0,13106.33,0,2753.84,0,2.55,0,2.20,0,0.35,0,12.43,0,70.35,0,48.64,0,2164.30,0
Aug-2022,3.30,"2,00,28,644",1.33,"1,34,93,765",0.75,"8,88,832",0.32,"52,51,883",0.25,"73,53,051",1.89,"59,70,122",0.09,"5,64,757",188.08,"1,16,65,583",186.92,"1,02,74,480",1.16,"13,91,103",77757.95,"42,88,963",0.54,30,1162.46,"9,662",-,-,4669.09,"4,45,989",1940.04,"1,28,480",4166.76,"26,31,639",65819.06,"10,73,162",1.63,17,1247.15,"1,02,824",17.57,516,-,-,1097.38,"1,02,100",132.20,209,5481.30,"1,74,516",2447.83,"1,12,358",1330.54,"44,943",1117.30,"67,414",3033.47,"62,159",2009.83,"40,552",1023.64,"21,606",6177.69,"24,625",4877.42,"18,495",1300.27,"6,131",83.90,"1,177",1216.37,"4,953",576.17,"5,47,503",576.17,"5,47,503",0.00,0,91240.25,"51,38,432",91428.33,"1,68,04,015",90852.16,"1,62,56,512",65313.24,"17,42,250",6590.62,"3,63,857",58722.63,"13,78,393",3529.19,"73,42,636",932.41,"43,04,970",2596.78,"30,37,666",5766.61,"2,68,788",7.46,359,5723.84,"2,67,289",35.31,"1,141",2.19,21,2.16,21,0.03,0,1061.82,"26,193",1061.82,"26,193",10130.17,0,779.91,0,9350.26,0,15679.00,0,12948.75,0,2730.25,0,2.54,0,2.20,0,0.34,0,11.71,0,70.58,0,47.49,0,2092.54,0
Jul-2022,3.39,"2,11,26,044",1.33,"1,42,18,681",0.71,"8,51,204",0.34,"57,64,070",0.28,"76,03,407",1.93,"62,72,728",0.13,"6,34,635",189.26,"1,15,51,440",188.06,"99,27,091",1.20,"16,24,349",74673.64,"42,67,239",0.68,40,1259.99,"12,511",-,-,4608.30,"4,44,541",1892.88,"1,19,677",4018.39,"26,27,354",62893.40,"10,63,117",1.62,18,1217.97,"1,00,581",21.26,621,-,-,1067.05,"99,754",129.66,207,5481.80,"1,80,371",2348.34,"1,15,856",1220.69,"41,767",1127.64,"74,089",3133.47,"64,515",2052.26,"41,198",1081.20,"23,317",6195.34,"25,309",4855.87,"18,775",1339.48,"6,534",85.43,"1,285",1254.05,"5,250",588.67,"5,79,381",588.67,"5,79,381",0.00,0,88157.42,"51,52,881",88346.69,"1,67,04,320",87758.02,"1,61,24,940",61437.98,"16,99,580",4902.43,"3,24,003",56535.55,"13,75,577",3756.52,"73,87,328",934.78,"44,50,729",2821.73,"29,36,599",5777.88,"2,72,103",6.95,342,5735.52,"2,70,609",35.42,"1,152",2.26,22,2.25,22,0.01,0,1082.22,"29,517",1082.22,"29,517",10083.90,-,802.56,0,9281.34,-,15621.99,-,12922.65,0,2699.35,-,2.54,0,2.20,0,0.34,0,11.36,-,68.19,0,45.21,0,2013.02,-
Jun-2022,3.42,"2,29,12,930",1.32,"1,54,45,511",0.68,"8,44,409",0.34,"56,27,915",0.30,"89,73,188",1.97,"67,78,125",0.13,"6,89,294",194.42,"1,23,56,054",193.18,"1,08,40,909",1.24,"15,15,145",69921.27,"42,98,158",0.62,37,1222.24,"23,010",-,-,4557.01,"4,43,776",1489.99,"1,00,909",4022.33,"27,16,013",58629.08,"10,14,413",0.99,12,1225.96,"1,00,325",39.82,"1,049",-,-,1048.14,"99,060",138.00,216,5369.44,"1,69,636",2279.46,"1,08,752",1210.51,"40,466",1068.95,"68,286",3089.99,"60,885",2012.27,"39,871",1077.72,"21,014",6258.03,"24,738",4979.19,"18,488",1278.83,"6,250",87.22,"1,301",1191.62,"4,949",593.73,"5,93,185",593.73,"5,93,185",0.00,0,83368.42,"51,86,043",83562.84,"1,75,42,096",82969.11,"1,69,48,911",55965.36,"16,31,824",4309.58,"3,05,197",51655.77,"13,26,627",3572.22,"82,64,386",870.16,"51,47,947",2702.06,"31,16,439",5730.78,"2,71,367",6.79,336,5690.79,"2,69,935",33.20,"1,096",2.30,22,2.27,22,0.03,0,1167.16,"31,318",1167.16,"31,318",9941.74,0,787.23,0,9154.51,0,15608.66,0,12932.46,0,2676.20,0,2.53,0,2.20,0,0.33,0,10.72,0,65.91,0,42.80,0,1952.91,0
May-2022,3.32,"1,97,42,339",1.23,"1,31,10,275",0.66,"8,32,089",0.31,"49,40,038",0.26,"73,38,148",1.98,"60,39,213",0.11,"5,92,851",195.72,"1,11,83,947",194.53,"98,51,274",1.19,"13,32,673",72187.50,"41,77,865",0.58,36,2268.03,"41,011",-,-,4848.13,"4,52,328",1794.53,"97,341",3813.34,"25,46,928",59462.89,"10,40,221",1.00,14,1177.32,"95,542",17.81,571,-,-,1018.05,"94,752",141.46,218,5693.68,"1,79,494",2378.03,"1,13,694",1220.26,"42,266",1157.77,"71,428",3315.65,"65,800",2150.28,"44,273",1165.37,"21,527",6529.11,"25,698",5198.06,"19,616",1331.05,"6,082",92.80,"1,336",1238.25,"4,746",590.44,"5,94,562",590.44,"5,94,562",0.00,0,86178.05,"50,73,161",86373.77,"1,62,57,107",85783.33,"1,56,62,546",57896.19,"16,72,651",4617.48,"3,18,546",53278.71,"13,54,105",3015.15,"57,07,944",675.57,"36,28,328",2339.58,"20,79,615",5868.45,"2,80,267",6.64,328,5829.01,"2,78,833",32.79,"1,106",2.23,22,2.20,22,0.03,0,1073.66,"29,828",1073.66,"29,828",9944.98,0,768.77,0,9176.21,0,15591.10,0,12884.13,0,2706.97,0,2.52,0,2.20,0,0.32,0,10.13,0,61.69,0,41.38,0,1881.16,0
Apr-2022,3.06,"1,86,51,860",1.08,"1,19,15,370",0.59,"8,70,328",0.25,"43,15,711",0.23,"67,29,332",1.87,"61,24,936",0.11,"6,11,554",195.32,"1,10,97,594",194.11,"97,80,600",1.21,"13,16,994",66747.57,"40,50,335",0.55,33,1119.53,"11,118",0.00,0,4716.26,"4,44,670",1329.76,"1,12,354",3737.59,"24,98,587",55843.88,"9,83,573",0.86,12,1121.68,"93,616",16.76,580,-,-,996.72,"92,902",108.20,135,5541.17,"1,70,521",2229.30,"1,05,459",1152.87,"39,807",1076.43,"65,652",3311.87,"65,062",2131.77,"43,530",1180.10,"21,532",6455.19,"25,317",5036.17,"19,360",1419.02,"5,957",169.32,"3,187",1249.70,"2,770",624.01,"6,70,260",624.01,"6,70,260",0.00,0,80489.63,"50,10,048",80684.95,"1,61,07,643",80060.94,"1,54,37,383",53992.68,"16,07,179",4515.85,"3,12,810",49476.83,"12,94,370",3670.77,"72,19,903",967.14,"42,97,281",2703.63,"29,22,622",5830.37,"2,86,411",6.12,303,5792.97,"2,85,011",31.28,"1,097",2.32,22,2.24,22,0.08,1,984.19,"27,824",984.19,"27,824",9956.84,0,751.66,0,9205.18,0,15553.36,0,12865.09,0,2688.28,0,2.51,0,2.19,0,0.32,0,9.48,0,61.26,0,40.90,0,1807.21,0
Mar-2022,3.25,"2,05,88,727",1.04,"1,36,82,354",0.46,"6,60,443",0.30,"53,41,282",0.27,"76,80,629",2.11,"62,32,193",0.11,"6,74,180",230.04,"1,44,58,955",228.68,"1,30,69,669",1.36,"13,89,286",66517.82,"50,62,466",0.56,35,1400.66,"15,565",0.00,0,4920.01,"4,62,279",1825.88,"1,31,428",4314.20,"34,92,578",54056.51,"9,60,582",0.91,12,1136.67,"98,645",19.47,640,-,-,979.27,"97,801",137.93,204,5512.70,"1,71,159",2237.51,"1,07,107",1134.33,"38,777",1103.18,"68,330",3275.19,"64,052",2078.45,"40,770",1196.73,"23,282",6469.96,"25,615",5016.86,"20,054",1453.10,"5,561",164.77,"2,860",1288.34,"2,701",702.93,"6,94,335",702.93,"6,94,335",0.00,0,80340.08,"60,52,221",80570.12,"2,05,11,176",79867.19,"1,98,16,841",57121.32,"16,48,626",4218.03,"2,98,559",52903.29,"13,50,067",3924.86,"88,50,603",962.84,"53,41,587",2962.02,"35,09,016",5966.82,"2,87,373",6.80,344,5927.87,"2,85,893",32.15,"1,137",2.30,22,2.21,21,0.09,0,1032.68,"28,479",1032.68,"28,479",9912.93,-,736.27,-,9176.66,-,15538.22,-,12787.93,-,2750.30,-,2.52,-,2.20,-,0.31,-,9.16,-,60.70,-,49.72,-,1727.34,-
Feb-2022,2.92,"1,79,94,586",1.10,"1,29,14,111",0.58,"7,21,038",0.25,"42,21,392",0.27,"79,71,681",1.73,"45,40,145",0.10,"5,40,330",180.29,"1,03,24,618",179.15,"92,77,356",1.13,"10,47,262",55305.52,"38,06,484",0.51,28,651.67,"13,152",0.00,0,4209.31,"3,84,404",1536.56,"1,04,998",3632.58,"24,77,059",45274.89,"8,26,843",0.68,10,1089.30,"90,746",15.23,506,-,-,948.20,"90,056",125.87,184,4840.47,"1,43,111",1884.24,"86,041",963.40,"32,500",920.84,"53,541",2956.23,"57,070",1845.45,"36,376",1110.78,"20,694",5551.16,"22,923",4386.09,"17,259",1165.07,"5,664",126.61,"3,360",1038.46,"2,304",581.98,"6,15,321",581.98,"6,15,321",0.00,0,67368.43,"46,78,585",67548.71,"1,50,03,203",66966.73,"1,43,87,882",48292.44,"13,91,254",3626.98,"2,46,931",44665.47,"11,44,324",3274.19,"67,92,274",780.51,"41,69,926",2493.68,"26,22,349",5296.66,"2,56,463",5.29,264,5263.17,"2,55,218",28.20,981,2.19,20,2.15,20,0.04,0,928.46,"24,975",928.46,"24,975",10067.74,-,717.08,-,9350.66,-,15652.06,-,12942.28,-,2709.78,-,2.47,-,2.16,-,0.31,-,8.51,-,58.34,-,48.27,-,1600.19,-
Jan-2022,2.54,"1,78,39,802",0.93,"1,28,92,869",0.40,"5,69,722",0.26,"43,48,558",0.28,"79,74,589",1.52,"44,70,518",0.09,"4,76,415",181.29,"1,04,49,109",180.08,"92,85,159",1.21,"11,63,950",57367.30,"38,06,628",0.55,29,1111.28,"18,101",0.00,0,4401.73,"3,87,007",2053.15,"1,26,812",3629.03,"24,42,686",46171.56,"8,31,993",0.81,11,1059.01,"91,554",24.47,728,-,-,934.07,"90,703",100.47,123,5151.05,"1,47,794",1958.05,"87,769",960.63,"32,735",997.43,"55,034",3193.00,"60,025",1924.51,"37,274",1268.48,"22,752",5807.67,"24,796",4613.76,"19,789",1193.91,"5,007",117.57,"2,368",1076.35,"2,639",596.99,"5,57,721",596.99,"5,57,721",0.00,0,69982.02,"46,28,493",70163.31,"1,50,77,603",69566.32,"1,45,19,881",49905.88,"14,18,856",3879.91,"2,50,455",46025.97,"11,68,401",3564.14,"74,13,832",833.10,"47,18,914",2731.05,"26,94,918",5554.51,"2,62,384",5.49,269,5519.66,"2,61,124",29.36,990,2.13,20,2.08,20,0.05,0,1125.54,"28,582",1125.54,"28,582",10111.81,-,702.52,-,9409.29,-,15389.63,-,12722.56,-,2667.07,-,2.46,-,2.16,-,0.30,-,7.78,-,56.20,-,46.97,-,1521.05,-
Dec-2021,3.13,"2,07,03,988",1.10,"1,48,01,512",0.48,"6,51,103",0.30,"50,75,401",0.31,"90,75,009",1.96,"55,16,604",0.07,"3,85,873",192.78,"1,29,66,991",191.50,"1,14,18,233",1.29,"15,48,758",56422.79,"40,76,395",0.65,36,1082.20,"14,987",0.00,0,4429.86,"3,96,411",1483.71,"1,13,132",3763.38,"27,24,980",45662.99,"8,26,848",1.12,16,1064.54,"91,163",19.59,611,-,-,937.92,"90,426",107.03,126,5611.80,"1,60,398",2112.59,"93,907",1093.48,"36,713",1019.10,"57,195",3499.21,"66,491",2202.51,"43,062",1296.71,"23,429",7008.04,"25,878",5659.18,"21,195",1348.86,"4,683",99.63,"1,893",1249.23,"2,790",660.33,"6,40,955",660.33,"6,40,955",0.00,0,70767.50,"49,94,790",70960.28,"1,79,61,781",70299.95,"1,73,20,825",49877.80,"14,33,961",3927.19,"2,54,443",45950.61,"11,79,518",3602.61,"86,11,529",848.36,"56,90,977",2754.25,"29,20,552",5923.80,"2,80,371",5.90,295,5889.14,"2,79,100",28.76,977,3.78,35,3.71,35,0.07,0,940.20,"25,208",940.20,"25,208",10066.90,-,689.49,-,9377.42,-,15111.90,-,12511.00,-,2600.90,-,2.45,-,2.15,-,0.30,-,7.27,-,54.98,-,46.47,-,1440.10,-
Nov-2021,2.56,"1,73,64,382",0.97,"1,22,29,072",0.46,"6,17,831",0.26,"42,73,958",0.25,"73,37,283",1.53,"48,16,873",0.06,"3,18,437",172.14,"1,09,81,778",170.95,"95,89,985",1.19,"13,91,793",51880.87,"35,54,896",0.62,35,1119.16,"9,750",0.00,0,4120.29,"3,64,672",1382.00,"97,513",3394.00,"23,14,490",41864.80,"7,68,436",1.00,15,1039.13,"87,111",19.78,536,-,-,907.32,"86,417",112.03,158,5418.18,"1,56,326",2011.16,"89,217",1068.93,"37,499",942.23,"51,718",3407.02,"67,109",2112.05,"43,751",1294.97,"23,358",6107.05,"24,885",4870.19,"21,041",1236.87,"3,844",74.48,"1,287",1162.38,"2,557",577.00,"5,33,223",577.00,"5,33,223",0.00,0,65022.23,"43,56,441",65194.37,"1,53,38,219",64617.37,"1,48,04,996",45548.53,"13,24,008",3732.97,"2,39,989",41815.57,"10,84,018",3326.62,"70,17,995",790.01,"44,64,330",2536.61,"25,53,664",5687.57,"2,71,730",5.45,276,5653.68,"2,70,515",28.44,939,4.82,63,4.14,39,0.68,24,925.63,"25,112",925.63,"25,112",10015.90,-,675.83,-,9340.07,-,14832.43,-,12318.18,-,2514.26,-,2.42,-,2.13,-,0.29,-,6.93,-,52.92,-,45.41,-,1373.33,-
Oct-2021,2.85,"1,66,00,978",1.04,"1,14,15,739",0.55,"7,45,937",0.25,"38,22,009",0.23,"68,47,793",1.73,"47,36,040",0.08,"4,49,200",184.11,"1,01,34,368",182.90,"89,56,918",1.22,"11,77,450",52919.52,"37,48,602",0.86,49,1192.91,"7,519",0.00,0,4306.71,"3,70,712",1660.26,"1,22,519",3574.46,"24,76,397",42184.32,"7,71,407",1.11,16,979.36,"85,776",21.49,560,-,-,865.69,"85,103",92.18,114,6008.76,"1,77,413",2155.81,"1,00,943",1075.23,"38,442",1080.58,"62,500",3852.95,"76,471",2302.56,"47,226",1550.39,"29,245",6130.90,"25,757",4888.97,"21,702",1241.93,"4,055",64.58,998,1177.35,"3,057",635.20,"5,82,604",635.20,"5,82,604",0.00,0,66673.75,"46,20,153",66857.86,"1,47,54,521",66222.66,"1,41,71,917",45884.20,"13,53,833",3761.40,"2,43,728",42122.80,"11,10,105",3698.37,"66,25,146",861.85,"39,69,765",2836.52,"26,55,382",6032.74,"2,89,887",5.64,286,5998.03,"2,88,605",29.07,997,5.34,64,4.44,39,0.90,25,946.33,"24,799",946.33,"24,799",9991.95,-,663.61,-,9328.34,-,14450.87,-,12025.10,-,2425.77,-,2.41,-,2.13,-,0.28,-,6.71,-,51.55,-,44.35,-,1285.05,-
Sep-2021,3.21,"1,66,83,094",1.37,"1,14,04,584",0.90,"11,27,485",0.25,"38,85,956",0.22,"63,91,143",1.77,"48,26,170",0.07,"4,52,340",174.57,"1,10,69,631",173.33,"98,38,858",1.24,"12,30,773",45720.72,"34,95,969",0.98,57,781.62,"6,199",0.00,0,3848.84,"3,24,096",1171.57,"91,281",3359.54,"24,19,688",36558.17,"6,54,648",1.14,16,987.44,"84,660",19.39,440,-,-,878.31,"84,068",89.74,152,5337.50,"1,42,817",1847.21,"80,228",961.53,"31,743",885.68,"48,485",3490.29,"62,589",2053.00,"38,591",1437.29,"23,998",5292.53,"24,482",4242.67,"20,230",1049.86,"4,252",133.71,995,916.15,"3,257",624.10,"5,66,468",624.10,"5,66,468",0.00,0,57962.28,"43,14,396",58136.85,"1,53,84,027",57512.75,"1,48,17,559",39989.49,"11,78,882",3358.50,"2,18,049",36630.99,"9,60,832",3654.70,"68,35,253",844.23,"42,13,809",2810.47,"26,21,444",5540.66,"2,57,941",4.98,249,5508.82,"2,56,767",26.86,925,5.90,64,5.08,40,0.82,23,888.88,"22,793",888.88,"22,793",9844.09,-,650.25,-,9193.84,-,13979.08,-,11714.34,-,2264.74,-,2.41,-,2.13,-,0.28,-,6.50,-,49.77,-,43.74,-,1205.19,-
Aug-2021,2.51,"1,53,62,952",0.96,"1,03,88,877",0.50,"7,30,532",0.24,"34,79,766",0.22,"61,78,579",1.48,"45,99,545",0.06,"3,74,530",166.52,"1,01,64,296",165.34,"89,40,380",1.18,"12,23,916",45370.66,"32,77,624",1.05,61,722.32,"10,305",0.00,0,3797.12,"3,20,203",2075.99,"98,119",3218.73,"22,09,818",35555.45,"6,39,117",1.14,17,1008.32,"85,436",21.99,462,-,-,876.81,"84,818",109.52,155,5493.00,"1,42,600",1904.71,"77,733",984.62,"32,969",920.08,"44,764",3588.29,"64,867",2119.63,"41,177",1468.66,"23,690",5259.90,"22,362",4227.08,"17,746",1032.82,"4,617",132.27,"1,110",900.54,"3,507",588.62,"5,33,903",588.62,"5,33,903",0.00,0,57720.50,"40,61,924",57887.02,"1,42,26,220",57298.40,"1,36,92,317",39029.40,"11,36,503",3244.29,"2,01,774",35785.12,"9,34,729",3569.54,"65,44,363",813.52,"40,87,354",2756.02,"24,57,008",5684.73,"2,62,881",5.02,248,5652.37,"2,61,683",27.35,949,6.52,64,5.50,42,1.02,22,1061.82,"26,830",1061.82,"26,830",9771.97,-,639.34,-,9132.63,-,13682.92,-,11510.97,-,2171.94,-,2.41,-,2.14,-,0.27,-,6.31,-,48.16,-,43.52,-,1142.06,-
Jul-2021,2.68,"1,67,98,812",0.98,"1,10,96,031",0.50,"7,44,621",0.25,"38,02,644",0.24,"65,48,766",1.64,"52,90,626",0.07,"4,12,155",167.65,"1,07,41,314",166.43,"92,88,984",1.22,"14,52,331",41372.72,"32,15,234",1.03,61,1047.34,"7,981",0.00,0,3524.64,"3,11,310",1174.68,"85,697",3170.00,"22,04,303",32455.02,"6,05,883",1.08,16,986.32,"86,503",17.49,414,-,-,877.08,"85,980",91.75,109,5225.86,"1,35,972",1820.49,"74,885",900.27,"30,498",920.21,"44,387",3405.37,"61,087",1901.64,"36,764",1503.73,"24,324",4958.99,"20,587",4068.85,"16,624",890.14,"3,963",73.49,893,816.64,"3,070",596.11,"5,53,256",596.11,"5,53,256",0.00,0,53139.99,"40,11,553",53307.64,"1,47,52,867",52711.53,"1,41,99,611",36837.05,"11,37,233",3133.94,"2,10,685",33703.12,"9,26,547",3483.06,"68,20,724",827.98,"42,93,973",2655.07,"25,26,752",5374.82,"2,54,886",4.74,235,5344.70,"2,53,780",25.38,871,7.45,62,6.15,43,1.30,19,869.89,"22,973",869.89,"22,973",9690.43,-,634.14,-,9056.29,-,13176.84,-,11032.89,-,2143.95,-,2.40,-,2.13,-,0.27,-,6.11,-,46.08,-,42.51,-,1078.80,-
Jun-2021,2.90,"1,71,44,527",1.01,"1,13,17,988",0.51,"7,74,292",0.27,"46,53,921",0.23,"58,89,775",1.82,"54,08,999",0.07,"4,17,541",154.14,"1,01,96,989",152.92,"88,87,546",1.22,"13,09,444",36684.40,"30,29,728",1.06,64,1148.34,"8,143",0.00,0,3038.45,"2,84,111",1498.12,"92,266",2923.27,"20,97,771",28075.16,"5,47,373",1.03,16,981.70,"86,759",17.66,417,-,-,878.73,"86,215",85.31,128,4493.75,"1,13,790",1547.01,"62,746",690.40,"23,977",856.61,"38,769",2946.74,"51,044",1505.09,"28,743",1441.65,"22,300",4585.92,"18,657",3906.02,"15,849",679.91,"2,808",50.54,667,629.36,"2,140",511.38,"4,77,430",511.38,"4,77,430",0.00,0,47257.15,"37,26,363",47411.29,"1,39,23,352",46899.91,"1,34,45,923",32127.11,"10,33,735",2829.58,"1,96,264",29297.53,"8,37,471",3063.00,"67,17,057",704.65,"43,55,719",2358.36,"23,61,338",4758.35,"2,29,638",4.31,219,4732.04,"2,28,681",22.00,738,7.87,59,7.03,44,0.84,15,856.89,"24,187",856.89,"24,187",9684.46,-,628.15,-,9056.31,-,12935.33,-,10848.95,-,2086.38,-,2.40,-,2.14,-,0.26,-,5.91,-,45.93,-,40.83,-,1026.76,-
May-2021,2.08,"1,46,52,880",0.89,"99,66,087",0.47,"7,10,624",0.23,"42,80,973",0.19,"49,74,490",1.14,"44,24,858",0.05,"2,61,935",123.34,"83,66,599",122.28,"72,11,162",1.07,"11,55,437",33866.21,"27,07,637",0.95,59,1343.10,"16,261",0.00,0,2798.61,"2,66,289",1866.34,"1,16,463",2565.39,"18,19,459",25291.82,"4,89,106",1.01,16,936.41,"70,589",17.29,422,-,-,857.30,"70,069",61.82,98,3901.33,"95,239",1344.73,"52,014",509.46,"18,477",835.27,"33,537",2556.60,"43,225",1127.84,"22,195",1428.76,"21,030",3848.67,"21,414",3175.54,"14,442",673.13,"6,972",37.31,"1,392",635.82,"5,580",366.69,"3,41,794",366.69,"3,41,794",0.00,0,42919.31,"32,36,674",43042.65,"1,16,03,274",42675.96,"1,12,61,480",29734.31,"8,98,224",2528.93,"1,74,307",27205.39,"7,23,917",2608.64,"53,83,869",577.75,"33,76,531",2030.89,"20,07,337",4167.07,"2,02,858",3.65,187,4139.66,"2,01,978",23.76,694,20.81,122,18.08,102,2.73,19,824.37,"24,138",824.37,"24,138",9643.64,-,623.93,-,9019.71,-,12811.27,-,10742.52,-,2068.76,-,2.40,-,2.15,-,0.26,-,5.62,-,45.20,-,40.22,-,990.22,-
